Frequency (Hz)	Level (dB)
3353.796387	-71.970703
3359.179688	-71.927338
3364.562988	-71.459183
3369.946289	-70.930389
3375.329590	-70.253296
3380.712891	-69.639359
3386.096191	-68.701172
3391.479492	-68.622139
3396.862793	-68.984085
3402.246094	-69.159241
3407.629395	-69.626785
3413.012695	-70.518738
3418.395996	-71.361664
3423.779297	-71.659325
3429.162598	-71.591980
3434.545898	-71.196671
3439.929199	-72.021912
3445.312500	-71.702782
3450.695801	-71.787453
3456.079102	-71.694435
3461.462402	-71.646255
3466.845703	-72.329758
3472.229004	-72.095139
3477.612305	-71.533302
3482.995605	-71.225563
3488.378906	-70.972466
3493.762207	-71.030861
3499.145508	-70.806313
3504.528809	-71.082870
3509.912109	-70.571800
3515.295410	-69.752510
3520.678711	-69.712234
3526.062012	-69.891418
3531.445312	-70.869385
3536.828613	-71.368835
3542.211914	-72.118660
3547.595215	-72.983612
3552.978516	-73.120621
3558.361816	-73.812416
3563.745117	-74.326248
3569.128418	-74.385818
3574.511719	-73.476616
3579.895020	-73.391640
3585.278320	-73.153915
3590.661621	-72.413864
3596.044922	-72.348251
3601.428223	-72.371559
3606.811523	-72.803200
3612.194824	-73.168373
3617.578125	-73.587051
3622.961426	-73.896500
3628.344727	-74.526611
3633.728027	-74.888016
3639.111328	-75.341743
3644.494629	-75.709435
3649.877930	-75.230545
3655.261230	-74.806686
3660.644531	-74.061844
3666.027832	-73.335930
3671.411133	-72.866203
3676.794434	-72.743385
3682.177734	-73.053986
3687.561035	-72.966057
3692.944336	-73.052055
3698.327637	-72.836571
3703.710938	-73.054008
3709.094238	-73.042793
3714.477539	-72.465927
3719.860840	-72.122322
3725.244141	-72.216644
3730.627441	-72.114960
3736.010742	-72.885048
3741.394043	-73.430473
3746.777344	-73.282013
3752.160645	-73.710327
3757.543945	-74.640091
3762.927246	-75.005371
3768.310547	-75.436264
3773.693848	-75.542572
3779.077148	-75.810806
3784.460449	-75.471558
3789.843750	-75.819283
3795.227051	-75.935844
3800.610352	-75.114456
3805.993652	-75.522568
3811.376953	-74.954613
3816.760254	-74.651207
3822.143555	-74.286255
3827.526855	-74.422096
3832.910156	-74.108955
3838.293457	-74.057899
3843.676758	-74.042839
3849.060059	-74.808098
3854.443359	-74.347610
3859.826660	-74.572899
3865.209961	-74.559814
3870.593262	-74.125175
3875.976562	-74.278435
3881.359863	-74.096191
3886.743164	-74.579163
3892.126465	-74.760254
3897.509766	-74.320320
3902.893066	-74.841919
3908.276367	-75.430161
3913.659668	-74.842651
3919.042969	-75.715912
3924.426270	-75.980431
3929.809570	-76.208557
3935.192871	-75.761856
3940.576172	-75.896217
3945.959473	-76.870804
3951.342773	-76.876724
3956.726074	-76.226601
3962.109375	-76.245041
3967.492676	-76.867020
3972.875977	-76.892380
3978.259277	-76.793411
3983.642578	-76.462814
3989.025879	-76.868240
3994.409180	-76.996254
3999.792480	-77.577690
4005.175781	-77.364761
4010.559082	-77.484375
4015.942383	-78.343147
4021.325684	-78.237770
4026.708984	-78.581261
4032.092285	-78.465714
4037.475586	-78.936363
4042.858887	-78.585609
4048.242188	-78.107185
4053.625488	-77.667671
4059.008789	-77.432983
4064.392090	-77.404716
4069.775391	-78.082687
4075.158691	-78.621185
4080.541992	-78.157166
4085.925293	-78.551216
4091.308594	-79.399155
4096.691895	-79.481796
4102.075195	-79.152512
4107.458496	-79.168556
4112.841797	-78.905548
4118.225098	-78.622101
4123.608398	-78.199478
4128.991699	-77.691185
4134.375000	-77.410439
4139.758301	-76.822197
4145.141602	-75.714813
4150.524902	-75.649261
4155.908203	-75.002777
4161.291504	-75.100441
4166.674805	-75.220314
4172.058105	-75.484085
4177.441406	-76.271500
4182.824707	-77.079231
4188.208008	-76.548492
4193.591309	-76.739624
4198.974609	-77.243828
4204.357910	-76.978531
4209.741211	-73.761047
4215.124512	-72.481331
4220.507812	-75.294319
4225.891113	-77.115982
4231.274414	-76.956741
4236.657715	-77.364777
4242.041016	-77.790199
4247.424316	-77.496140
4252.807617	-77.521042
4258.190918	-77.687279
4263.574219	-77.420784
4268.957520	-76.725220
4274.340820	-76.879356
4279.724121	-76.108040
4285.107422	-76.644951
4290.490723	-76.123062
4295.874023	-75.787971
4301.257324	-76.002464
4306.640625	-76.404701
4312.023926	-76.395020
4317.407227	-76.484779
4322.790527	-75.749908
4328.173828	-76.237709
4333.557129	-76.458824
4338.940430	-76.193977
4344.323730	-75.381134
4349.707031	-75.101402
4355.090332	-75.143883
4360.473633	-74.791489
4365.856934	-74.506538
4371.240234	-74.027733
4376.623535	-74.176308
4382.006836	-74.943520
4387.390137	-74.569649
4392.773438	-74.676247
4398.156738	-75.149323
4403.540039	-75.841805
4408.923340	-75.569916
4414.306641	-76.502586
4419.689941	-77.084099
4425.073242	-77.150162
4430.456543	-76.784790
4435.839844	-77.202690
4441.223145	-77.871315
4446.606445	-78.769043
4451.989746	-78.465424
4457.373047	-78.024269
4462.756348	-78.659790
4468.139648	-78.677345
4473.522949	-78.962479
4478.906250	-79.123589
4484.289551	-79.205170
4489.672852	-79.002251
4495.056152	-78.794495
4500.439453	-78.634537
4505.822754	-78.719810
4511.206055	-78.532204
4516.589355	-78.333328
4521.972656	-77.815826
4527.355957	-77.736618
4532.739258	-77.991692
4538.122559	-77.700188
4543.505859	-77.527962
4548.889160	-77.291748
4554.272461	-76.708115
4559.655762	-75.960396
4565.039062	-76.131889
4570.422363	-75.959015
4575.805664	-75.448082
4581.188965	-75.647629
4586.572266	-75.831078
4591.955566	-75.987045
4597.338867	-75.968704
4602.722168	-76.073814
4608.105469	-76.688591
4613.488770	-76.460335
4618.872070	-75.881729
4624.255371	-75.671722
4629.638672	-75.482788
4635.021973	-75.223808
4640.405273	-75.042313
4645.788574	-74.922279
4651.171875	-74.602783
4656.555176	-74.285721
4661.938477	-74.410851
4667.321777	-74.497543
4672.705078	-74.083466
4678.088379	-73.424484
4683.471680	-72.803123
4688.854980	-72.581314
4694.238281	-72.498291
4699.621582	-71.972816
4705.004883	-71.476227
4710.388184	-71.002289
4715.771484	-70.883377
4721.154785	-70.586418
4726.538086	-69.823105
4731.921387	-69.835472
4737.304688	-69.970184
4742.687988	-70.522423
4748.071289	-70.892731
4753.454590	-71.575676
4758.837891	-71.542976
4764.221191	-71.140701
4769.604492	-71.510590
4774.987793	-71.531151
4780.371094	-71.784546
4785.754395	-72.254128
4791.137695	-71.721458
4796.520996	-70.957291
4801.904297	-71.009506
4807.287598	-70.862473
4812.670898	-70.241020
4818.054199	-70.947220
4823.437500	-71.854919
4828.820801	-71.439781
4834.204102	-71.487007
4839.587402	-72.391327
4844.970703	-72.739998
4850.354004	-73.197723
4855.737305	-74.172478
4861.120605	-73.797714
4866.503906	-73.266762
4871.887207	-73.708786
4877.270508	-73.495842
4882.653809	-73.642426
4888.037109	-74.400536
4893.420410	-73.652710
4898.803711	-73.933868
4904.187012	-73.693817
4909.570312	-73.660225
4914.953613	-73.751785
4920.336914	-74.570129
4925.720215	-73.989876
4931.103516	-73.633247
4936.486816	-74.298584
4941.870117	-74.759140
4947.253418	-74.763756
4952.636719	-75.332687
4958.020020	-75.388184
4963.403320	-76.244545
4968.786621	-76.641533
4974.169922	-76.709587
4979.553223	-76.850716
4984.936523	-76.875305
4990.319824	-76.363731
4995.703125	-76.305634
