Frequency (Hz)	Level (dB)
5743.981934	-92.170158
5749.365234	-91.686577
5754.748535	-91.725754
5760.131836	-91.888962
5765.515137	-91.763168
5770.898438	-91.990166
5776.281738	-92.396034
5781.665039	-92.488274
5787.048340	-92.384521
5792.431641	-92.757721
5797.814941	-93.267090
5803.198242	-92.750893
5808.581543	-92.790352
5813.964844	-93.016144
5819.348145	-93.113213
5824.731445	-93.006660
5830.114746	-92.817322
5835.498047	-93.360619
5840.881348	-93.683167
5846.264648	-93.319359
5851.647949	-93.682388
5857.031250	-93.510757
5862.414551	-93.246902
5867.797852	-93.576462
5873.181152	-93.469200
5878.564453	-93.803535
5883.947754	-93.778915
5889.331055	-93.356491
5894.714355	-92.910561
5900.097656	-93.040024
5905.480957	-93.291039
5910.864258	-92.701553
5916.247559	-92.870453
5921.630859	-93.636681
5927.014160	-93.691956
5932.397461	-93.101646
5937.780762	-92.763237
5943.164062	-93.077919
5948.547363	-92.950623
5953.930664	-92.742989
5959.313965	-93.567741
5964.697266	-93.537750
5970.080566	-93.636490
5975.463867	-93.991783
5980.847168	-93.637276
5986.230469	-93.881172
5991.613770	-93.702881
5996.997070	-93.913673
6002.380371	-93.809990
6007.763672	-93.227333
6013.146973	-93.411034
6018.530273	-93.049805
6023.913574	-93.073288
6029.296875	-93.258720
6034.680176	-92.886818
6040.063477	-92.969185
6045.446777	-92.191498
6050.830078	-92.554878
6056.213379	-93.285950
6061.596680	-93.473129
6066.979980	-93.441879
6072.363281	-93.294388
6077.746582	-93.757072
6083.129883	-93.521248
6088.513184	-93.477226
6093.896484	-93.365860
6099.279785	-92.682526
6104.663086	-93.340317
6110.046387	-93.322273
6115.429688	-93.633362
6120.812988	-93.863655
6126.196289	-93.670479
6131.579590	-93.433464
6136.962891	-93.648857
6142.346191	-93.805878
6147.729492	-93.476852
6153.112793	-93.595062
6158.496094	-93.724548
6163.879395	-93.199913
6169.262695	-93.123123
6174.645996	-93.456657
6180.029297	-93.664963
6185.412598	-93.270920
6190.795898	-93.157562
6196.179199	-93.796272
6201.562500	-93.513382
6206.945801	-93.746162
6212.329102	-93.994621
6217.712402	-93.289406
6223.095703	-93.373123
6228.479004	-93.244110
6233.862305	-92.822731
6239.245605	-92.973129
6244.628906	-93.574409
6250.012207	-93.610077
6255.395508	-92.934608
6260.778809	-93.708359
6266.162109	-95.379822
6271.545410	-95.328369
6276.928711	-95.093361
6282.312012	-95.402786
6287.695312	-94.820702
6293.078613	-94.984276
6298.461914	-95.241722
6303.845215	-94.713165
6309.228516	-94.752289
6314.611816	-94.685608
6319.995117	-94.520691
