Frequency (Hz)	Level (dB)
4785.754395	-81.512054
4791.137695	-81.852341
4796.520996	-82.813980
4801.904297	-82.533798
4807.287598	-83.839607
4812.670898	-84.025391
4818.054199	-84.064949
4823.437500	-84.766548
4828.820801	-85.097626
4834.204102	-85.450546
4839.587402	-85.619499
4844.970703	-86.145790
4850.354004	-86.805519
4855.737305	-86.499046
4861.120605	-86.371933
4866.503906	-85.807159
4871.887207	-85.592003
4877.270508	-85.662773
4882.653809	-86.275513
4888.037109	-86.766861
4893.420410	-86.139717
4898.803711	-85.150658
4904.187012	-84.974823
4909.570312	-85.317688
4914.953613	-84.630058
4920.336914	-83.892906
4925.720215	-84.744362
4931.103516	-85.038063
4936.486816	-84.992905
4941.870117	-84.938492
4947.253418	-85.632843
4952.636719	-85.445862
4958.020020	-85.635201
4963.403320	-85.358887
4968.786621	-85.897400
4974.169922	-86.381943
4979.553223	-86.334618
4984.936523	-86.408859
4990.319824	-86.716705
4995.703125	-86.803391
5001.086426	-86.518578
5006.469727	-86.863869
5011.853027	-86.478973
5017.236328	-86.051285
5022.619629	-85.965500
5028.002930	-86.260155
5033.386230	-85.891937
5038.769531	-85.934631
5044.152832	-86.110092
5049.536133	-85.932533
5054.919434	-85.997597
5060.302734	-86.359489
5065.686035	-86.651825
5071.069336	-85.891640
5076.452637	-85.529190
5081.835938	-84.745819
5087.219238	-85.112633
5092.602539	-85.075813
5097.985840	-85.372734
5103.369141	-86.051140
5108.752441	-86.115822
5114.135742	-86.088509
5119.519043	-86.540146
5124.902344	-86.041809
5130.285645	-85.809029
5135.668945	-86.071068
5141.052246	-85.875282
5146.435547	-85.642136
5151.818848	-85.385933
5157.202148	-85.852608
5162.585449	-86.400459
5167.968750	-86.457642
5173.352051	-86.345001
5178.735352	-86.561722
5184.118652	-86.411118
5189.501953	-86.630211
5194.885254	-86.284760
5200.268555	-85.874298
5205.651855	-86.317009
5211.035156	-86.407448
5216.418457	-86.249374
5221.801758	-86.143295
5227.185059	-86.086967
5232.568359	-85.698799
5237.951660	-85.972847
5243.334961	-86.059212
5248.718262	-85.574432
5254.101562	-85.661385
5259.484863	-85.545143
5264.868164	-85.513924
5270.251465	-85.837898
5275.634766	-84.782509
5281.018066	-85.152687
5286.401367	-85.489944
5291.784668	-85.625870
5297.167969	-85.290283
5302.551270	-84.885330
5307.934570	-84.844887
5313.317871	-85.064301
5318.701172	-84.645950
5324.084473	-84.898933
5329.467773	-85.385002
5334.851074	-85.859604
5340.234375	-86.746002
5345.617676	-86.727959
5351.000977	-86.986504
5356.384277	-86.956841
5361.767578	-86.647881
5367.150879	-86.672333
5372.534180	-86.923759
5377.917480	-86.911507
5383.300781	-87.021049
5388.684082	-87.330490
5394.067383	-87.063896
5399.450684	-87.237831
5404.833984	-87.162270
5410.217285	-87.499664
5415.600586	-86.927559
5420.983887	-86.920654
5426.367188	-87.195816
5431.750488	-87.072960
5437.133789	-86.811813
5442.517090	-87.056084
5447.900391	-87.430237
5453.283691	-87.763359
5458.666992	-87.801666
5464.050293	-87.194748
5469.433594	-86.687920
5474.816895	-86.588715
5480.200195	-86.655441
5485.583496	-86.701385
5490.966797	-85.964256
5496.350098	-85.994545
5501.733398	-86.408546
5507.116699	-86.855957
5512.500000	-86.266655
5517.883301	-85.787514
5523.266602	-86.209526
5528.649902	-86.225052
5534.033203	-86.346428
5539.416504	-86.549072
5544.799805	-86.826469
5550.183105	-87.144653
5555.566406	-87.628189
5560.949707	-87.441582
5566.333008	-87.670746
5571.716309	-87.964935
5577.099609	-87.931679
5582.482910	-87.639496
5587.866211	-87.229019
5593.249512	-87.496513
5598.632812	-87.406563
5604.016113	-86.371223
5609.399414	-85.782372
5614.782715	-85.920624
5620.166016	-86.117706
5625.549316	-86.510452
5630.932617	-86.673355
5636.315918	-85.969933
5641.699219	-86.132240
5647.082520	-86.269829
5652.465820	-86.144936
5657.849121	-86.278961
5663.232422	-86.231880
5668.615723	-86.480247
5673.999023	-86.889000
5679.382324	-86.863586
5684.765625	-87.037415
5690.148926	-86.172401
5695.532227	-86.684433
5700.915527	-87.497040
5706.298828	-87.356056
5711.682129	-87.263496
5717.065430	-86.710823
5722.448730	-86.314270
5727.832031	-86.317337
5733.215332	-86.086838
5738.598633	-85.727165
5743.981934	-86.135033
5749.365234	-86.935715
5754.748535	-86.474594
5760.131836	-85.530647
5765.515137	-86.136414
5770.898438	-86.393379
5776.281738	-86.637100
5781.665039	-86.918808
5787.048340	-87.381027
5792.431641	-87.676903
5797.814941	-86.984001
5803.198242	-87.284698
5808.581543	-87.766968
5813.964844	-87.929054
5819.348145	-87.879555
5824.731445	-87.501190
5830.114746	-87.423943
5835.498047	-87.314865
5840.881348	-87.776611
5846.264648	-88.021477
5851.647949	-87.338493
5857.031250	-87.352928
5862.414551	-87.461777
5867.797852	-87.360451
5873.181152	-86.977867
5878.564453	-87.017418
5883.947754	-86.286568
5889.331055	-86.373451
5894.714355	-86.623863
5900.097656	-87.217674
5905.480957	-87.736740
5910.864258	-87.397614
5916.247559	-87.765045
5921.630859	-87.919754
5927.014160	-87.845390
5932.397461	-87.351547
5937.780762	-86.984833
5943.164062	-86.950752
5948.547363	-86.737801
5953.930664	-87.476921
5959.313965	-87.719902
5964.697266	-87.184868
5970.080566	-87.818031
5975.463867	-88.543335
5980.847168	-88.410431
5986.230469	-88.427124
5991.613770	-88.586555
5996.997070	-88.402649
6002.380371	-88.074104
6007.763672	-88.126877
6013.146973	-88.148071
6018.530273	-87.932198
6023.913574	-87.202179
6029.296875	-86.724312
6034.680176	-87.421272
6040.063477	-87.197807
